algorithms,AI,computational science,computer architecture,computer engineering,computer graphics,computer hardware,computer network,computer security,computer vision,data mining,data science,database,distributed computing,embedded systems,human-computer interaction,information retrieval,internet privacy,knowledge management,library science,machine learning,multimedia,natural language processing,operating systems,parallel computing,pattern recognition,programming languages,real-time computing,simulation,software engineering,speech recognition,telecommunications,theoretical computer science,world wide web
,,,,,,,,,,,,,,0.342796769373477,,,,,,,,,,,,,0.657203230626523,,,,,,
,,,,,,,,,,0.101051229242363,0.20035065336013,0.192202045315376,,,,0.034559118312702,,0.27026480799509,,,,,,,,,,,,,,,0.201572145774338
,,,,0.063124357844966,,,0.246176212971511,0.209004714082581,,,,,,,,,0.330903471372107,,,,,,,,,,,,0.150791243728835,,,,
,,,,,0.090965548350195,,,,0.335704908926952,,,,,,,,,,,0.434873677156572,,,,,0.138455865566281,,,,,,,,
0.068192487946056,,,,,,,,,,,,,,,,,,,,,0.432261125946134,,,,,,,,,,,0.49954638610781,
,,,,0.350227344860538,,,0.029866704954932,0.184969715363365,,,,,,,,,0.144991061141114,,,,,,,,,,,,0.289945173680051,,,,
,,,0.108207615577665,,,0.117338056592638,,,,,,,,0.360444495775665,,,,,,,,,0.243411314235448,,,,0.170598517818583,,,,,,
0.104899496335729,,,,0.016521106573965,,,0.102766112377197,0.294081521644953,,,,,,,,,0.001573594592097,,,,0.275125251678381,,,,,,,,0.024471194935245,,,0.180561721862434,
,,,0.12770203758079,,,0.369264401047769,,,,,,,,,,,,,,,,,0.503033561371441,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
,,,0.24754778720006,,,0.205725776302527,,,,,,,,0.170182245336802,,,,,,,,,0.189850799225675,,,,0.186693391934936,,,,,,
0.091505351206771,,,,,,,,,,,,,,,,,,,,,0.490250576387036,,,,,,,,,,,0.418244072406193,
0.08907230547455,,,,0.061745937994267,,,0.075316257371887,0.145917640401534,,,,,,,,,0.164838196775559,,,,0.25029589370875,,,,,,,,0.0855054938977,,,0.127308274375753,
0.204147858470414,,,,0.029322394904931,,,0.111819779289927,0.083151670400973,,,,,,,,,0.193240831619224,,,,0.065633339036383,,,,,,,,0.157666272969681,,,0.155017853308468,
,,,0.062791859650218,,,0.325671349999493,,,,,,,,0.274930811244835,,,,,,,,,0.250773024049363,,,,0.085832955056092,,,,,,
,,,,,,,,,,,,,,,,,,,0.458709110255835,,,,,,,,,0.541290889744165,,,,,
,,0.212282588019196,,,,,,,,,,,0.286103211145575,,,,,,,,,,,0.245905158259381,,,,,,,0.255709042575847,,
,,,,,,,,,,,,,,,,,,,0.746338914521834,,,,,,,,,0.253661085478166,,,,,
,,,,,0.405829501981443,,,,0.207413644591913,,,,,,,,,,,0.235399541531698,,,,,0.151357311894946,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
0.166939361371003,,,,,,,,,,,,,,,,,,,,,0.603409713650895,,,,,,,,,,,0.229650924978101,
0.611463660206802,,,,,,,,,,,,,,,,,,,,,0.183485687190748,,,,,,,,,,,0.20505065260245,
,,,,,,,,,,,,,,0.618928930418197,,,,,,,,,,,,,0.381071069581803,,,,,,
,,,,,,,,,,0.195583762505657,0.287993917454663,0.035049790568866,,,,0.172672643877186,,0.037563461009904,,,,,,,,,,,,,,,0.271136424583724
,,,0.635932480489382,,,0.140201921344299,,,,,,,,,,,,,,,,,0.223865598166319,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
,,,,,0.186331745419832,,,,0.138493182820297,,,,,,,,,,,0.227848320795705,,,,,0.447326750964166,,,,,,,,
,,,,,,,,,,0.232946665814275,0.191789790917538,0.090636622549928,,,,0.210793121802945,,0.183569232677184,,,,,,,,,,,,,,,0.090264566238131
,,,,0.266853201653073,,,0.265380877514307,0.008411674393042,,,,,,,,,0.160883519096574,,,,,,,,,,,,0.298470727343005,,,,
0.11452713734868,,,,0.126583441326137,,,0.034048571010092,0.02437543380807,,,,,,,,,0.084107256292477,,,,0.199222389573868,,,,,,,,0.231678611395976,,,0.1854571592447,
,,,,,,,,,,,,,,0.82406803229409,,,,,,,,,,,,,0.17593196770591,,,,,,
,0.256588450635177,,,,,,,,,,,,,,,,,,,,,0.261778123632301,,,0.31712284727214,,,,,0.164510578460382,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
0.004364098766428,,,,,,,,,,,,,,,,,,,,,0.63532976834095,,,,,,,,,,,0.360306132892621,
0.224789761116096,,,,,,,,,,,,,,,,,,,,,0.240561351962253,,,,,,,,,,,0.534648886921651,
0.027487085067429,,,,0.100684810682308,,,0.153625594360073,0.057342770922568,,,,,,,,,0.111445564224981,,,,0.139954433275589,,,,,,,,0.170560513374573,,,0.23889922809248,
0.334904141055418,,,,,,,,,,,,,,,,,,,,,0.5657334160329,,,,,,,,,,,0.099362442911683,
,,,,,,,,,,,,,,0.496775033252085,,,,,,,,,,,,,0.503224966747915,,,,,,
,,,,,,,,,,,,,,,,,,,0.612950144545407,,,,,,,,,0.387049855454593,,,,,
,,0.058976662099227,,,,,,,,,,,0.467219126341183,,,,,,,,,,,0.107410802065038,,,,,,,0.366393409494551,,
,,,0.502314808781108,,,0.013673903342606,,,,,,,,,,,,,,,,,0.484011287876287,,,,,,,,,,
,,,0.429585991453069,,,0.224332693327645,,,,,,,,,,,,,,,,,0.346081315219286,,,,,,,,,,
,,,,,,,,,,,,,,0.485688803867509,,,,,,,,,,,,,0.514311196132491,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
,0.15454285655972,,,,0.125117206131295,,,,0.150090643207724,,,,,,0.133476127814789,,,,,0.154720781870774,,0.071996113521648,,,0.116201160869581,,,,,0.093855110024469,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
,,,,,,,,,,,,,,,,,,,0.710766125883392,,,,,,,,,0.289233874116608,,,,,
,,,,0.194718981208044,,,0.195699956136795,0.305273022139588,,,,,,,,,0.118716022553007,,,,,,,,,,,,0.185592017962566,,,,
,,,0.156479097647627,,,0.159625121057647,,,,,,,,0.302982453523175,,,,,,,,,0.064205906071671,,,,0.316707421699879,,,,,,
,,,,,,,,,,,,,,,,,,,0.568106954709872,,,,,,,,,0.431893045290128,,,,,
0.168130170963683,,,,0.194625128768912,,,0.198120356934434,0.030985859856364,,,,,,,,,0.074661437940993,,,,0.051354585534611,,,,,,,,0.145816271304239,,,0.136306188696763,
,,,0.180462647412594,,,0.239873474027455,,,,,,,,0.144450135126481,,,,,,,,,0.26109879676421,,,,0.17411494666926,,,,,,
,,,0.06129874768481,,,0.235954926594262,,,,,,,,0.379199515806205,,,,,,,,,0.162982871453904,,,,0.160563938460818,,,,,,
,,,,0.252667661852332,,,0.161902556726137,0.277413621227638,,,,,,,,,0.13770673234233,,,,,,,,,,,,0.170309427851564,,,,
,,,,0.112940215750942,,,0.274944992302698,0.025046173847656,,,,,,,,,0.406827524823717,,,,,,,,,,,,0.180241093274987,,,,
,,,0.197249540703544,,,0.118505415465463,,,,,,,,0.466358877719512,,,,,,,,,0.05178563968665,,,,0.166100526424832,,,,,,
,,,0.119543892455124,,,0.134731938955365,,,,,,,,0.269907103746036,,,,,,,,,0.215814286801089,,,,0.260002778042386,,,,,,
,,,,0.067096586079401,,,0.348995853347015,0.089816680328221,,,,,,,,,0.110274816340344,,,,,,,,,,,,0.383816063905018,,,,
,,,0.523112763919042,,,0.280610467770979,,,,,,,,,,,,,,,,,0.196276768309979,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
,,,0.423284142467536,,,0.308588017810934,,,,,,,,,,,,,,,,,0.26812783972153,,,,,,,,,,
,0.060114912388746,,,,0.252876015579102,,,,0.252402646402706,,,,,,0.061758735064113,,,,,0.199270745431101,,0.022208074321772,,,0.10361327337926,,,,,0.047755597433201,,,
,,,0.102767355381962,,,0.075532981659721,,,,,,,,,,,,,,,,,0.821699662958317,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0.095374254932584,,,,,,,,,0.904625745067416,,,,,
,,,,0.275339035316251,,,0.211944902885524,0.055940266105661,,,,,,,,,0.266920305512696,,,,,,,,,,,,0.189855490179868,,,,
0.168684762548757,,,,0.154518158873492,,,0.158753018833633,0.159378195808428,,,,,,,,,0.003206321402648,,,,0.007073314100583,,,,,,,,0.151941932834908,,,0.196444295597551,
,,,0.088440532482663,,,0.27936849211486,,,,,,,,0.102448410466189,,,,,,,,,0.254630093461518,,,,0.27511247147477,,,,,,
,,,,,0.302012114241367,,,,0.170294167408039,,,,,,,,,,,0.235124114603022,,,,,0.292569603747571,,,,,,,,
,0.620132326291193,,,,,,,,,,,,,,,,,,,,,0.129292517627828,,,0.133636917475178,,,,,0.116938238605801,,,
,,,,,,,,,,,,,,0.385983062709548,,,,,,,,,,,,,0.614016937290452,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
0.106709885979104,,,,0.146405353508762,,,0.218136548417698,0.189223828975265,,,,,,,,,0.080885145025947,,,,0.016687059380022,,,,,,,,0.1609393349132,,,0.081012843800003,
,,,,,,,,,,0.200530327949422,0.120516735361991,0.266469314916319,,,,0.072760677860802,,0.172887220376943,,,,,,,,,,,,,,,0.166835723534524
,0.075570186128709,,,,0.196186030425696,,,,0.010285645645463,,,,,,0.012057081537257,,,,,0.232104762754458,,0.133168425290544,,,0.048580560143914,,,,,0.29204730807396,,,
,,,0.497876935388075,,,0.470653992308382,,,,,,,,,,,,,,,,,0.031469072303543,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0.320073106541599,,,,,,,,,0.679926893458401,,,,,
,,,,0.250229797424866,,,0.147896771017834,0.110411441534735,,,,,,,,,0.254876007480739,,,,,,,,,,,,0.236585982541826,,,,
,,,,0.288317780050152,,,0.088217939323342,0.271098213074308,,,,,,,,,0.23133662902427,,,,,,,,,,,,0.121029438527928,,,,
0.062058446744788,,,,0.089145442826014,,,0.01795001428973,0.068027626489157,,,,,,,,,0.070691003229258,,,,0.345580189514646,,,,,,,,0.158963546223503,,,0.187583730682904,
,,,,,,,,,,,,,,0.555829012926905,,,,,,,,,,,,,0.444170987073095,,,,,,
,,0.077416567604718,,,,,,,,,,,0.312500208377454,,,,,,,,,,,0.225043791735513,,,,,,,0.385039432282315,,
,,0.194016408248132,,,,,,,,,,,0.38992847755154,,,,,,,,,,,0.067924314290795,,,,,,,0.348130799909533,,
,,,,0.117457638260058,,,0.070092587277649,0.292391849819679,,,,,,,,,0.385869627674854,,,,,,,,,,,,0.13418829696776,,,,
,,,,,,,,,,,,,,0.729054671079884,,,,,,,,,,,,,0.270945328920116,,,,,,
0.114985245751076,,,,,,,,,,,,,,,,,,,,,0.677018082560537,,,,,,,,,,,0.207996671688387,
,,,0.354117503108544,,,0.020624633867618,,,,,,,,0.171675090746925,,,,,,,,,0.101658598395313,,,,0.351924173881601,,,,,,
,,0.204412696686415,,,,,,,,,,,0.272054217795031,,,,,,,,,,,0.23583528026971,,,,,,,0.287697805248843,,
,,,,,,,,,,0.278199279834464,0.153469322707158,0.079193551127275,,,,0.296101025154369,,0.063219686230957,,,,,,,,,,,,,,,0.129817134945777
0.499606406142911,,,,,,,,,,,,,,,,,,,,,0.031342303279483,,,,,,,,,,,0.469051290577606,
,,,,,,,,,,0.270335945247031,0.090625326726895,0.083388044376483,,,,0.112465030435106,,0.286623825655026,,,,,,,,,,,,,,,0.15656182755946
,,,,0.150856887296838,,,0.32006197233594,0.202483300285248,,,,,,,,,0.018392433336114,,,,,,,,,,,,0.308205406745861,,,,
0.158489140162982,,,,0.061536181401466,,,0.236400711062044,0.091222800155335,,,,,,,,,0.208576414078916,,,,0.060651598419547,,,,,,,,0.054915447954375,,,0.128207706765336,
,,,0.450245814263936,,,0.064990000809196,,,,,,,,,,,,,,,,,0.484764184926869,,,,,,,,,,
,,,,,,,,,,0.035442827517132,0.104430797858188,0.253230546852822,,,,0.333812180149813,,0.198588671084705,,,,,,,,,,,,,,,0.074494976537341
,0.094136598542221,,,,,,,,,,,,,,,,,,,,,0.317759114078175,,,0.305026007295145,,,,,0.283078280084459,,,
,,,0.312880488916611,,,0.014799534927966,,,,,,,,0.428322200805066,,,,,,,,,0.000834183060791,,,,0.243163592289566,,,,,,
0.114736091053625,,,,,,,,,,,,,,,,,,,,,0.584505303643109,,,,,,,,,,,0.300758605303266,
,0.486269938744229,,,,,,,,,,,,,,,,,,,,,0.201231922058769,,,0.088383845253104,,,,,0.224114293943897,,,
,,0.335859872540392,,,,,,,,,,,0.247438148407735,,,,,,,,,,,0.041246176564435,,,,,,,0.375455802487438,,
0.489826112670181,,,,,,,,,,,,,,,,,,,,,0.133147633509764,,,,,,,,,,,0.377026253820055,
0.071454444283679,,,,0.164792557200101,,,0.18758528487507,0.153343599184896,,,,,,,,,0.178297832931557,,,,0.091511840584129,,,,,,,,0.021771172338395,,,0.131243268602174,
,,,,,,,,,,,,,,0.491936330392502,,,,,,,,,,,,,0.508063669607498,,,,,,
,,,,0.211073650137031,,,0.126330264721633,0.214044931062534,,,,,,,,,0.124812940012208,,,,,,,,,,,,0.323738214066594,,,,
0.010354935039381,,,,0.164322041725775,,,0.010344252026839,0.012130533355072,,,,,,,,,0.150522850452964,,,,0.241353013306412,,,,,,,,0.123252929563358,,,0.287719444530199,
,,,,0.154107711549431,,,0.094948074203374,0.147836459060995,,,,,,,,,0.408830356894135,,,,,,,,,,,,0.194277398292065,,,,
,,,0.373878619862148,,,0.127001909938236,,,,,,,,0.236157451510707,,,,,,,,,0.129542398542715,,,,0.133419620146193,,,,,,
,,,,0.065325729773877,,,0.05857760977292,0.377412812985807,,,,,,,,,0.310333479004894,,,,,,,,,,,,0.188350368462502,,,,
,0.18695213501816,,,,,,,,,,,,,,,,,,,,,0.441916795292576,,,0.296646868860343,,,,,0.074484200828921,,,
,,,0.127625368761651,,,0.243769117105214,,,,,,,,0.183119385614489,,,,,,,,,0.343917074682827,,,,0.101569053835818,,,,,,
,,,,,,,,,,,,,,0.614228329694353,,,,,,,,,,,,,0.385771670305647,,,,,,
0.368545488157325,,,,,,,,,,,,,,,,,,,,,0.412680932825365,,,,,,,,,,,0.21877357901731,
,0.451627526839169,,,,,,,,,,,,,,,,,,,,,0.1439488256066,,,0.24805539004061,,,,,0.156368257513621,,,
0.4235397807479,,,,,,,,,,,,,,,,,,,,,0.39518628695153,,,,,,,,,,,0.18127393230057,
,,,0.022140446322819,,,0.202541535840477,,,,,,,,0.177492101411522,,,,,,,,,0.234047816648087,,,,0.363778099777096,,,,,,
0.086767561478502,,,,0.284484053809053,,,0.015295679316328,0.019642402019113,,,,,,,,,0.300233099412663,,,,0.077361408328523,,,,,,,,0.094727879621276,,,0.121487916014542,
0.181155577494645,,,,0.133072944991131,,,0.068923218814544,0.066600388845127,,,,,,,,,0.207125469526285,,,,0.168817364587568,,,,,,,,0.136937873114733,,,0.037367162625967,
,,,,0.106565913282969,,,0.327716242690677,0.325577865619476,,,,,,,,,0.148019630212336,,,,,,,,,,,,0.092120348194542,,,,
,,,,0.319837457406948,,,0.230698157367564,0.17628003714147,,,,,,,,,0.189476612649261,,,,,,,,,,,,0.083707735434757,,,,
,0.073334731412062,,,,0.095770546952776,,,,0.119086384207798,,,,,,0.096137000764233,,,,,0.217863407998419,,0.221482452994027,,,0.093048786177377,,,,,0.083276689493308,,,
,,,,,0.045129814957061,,,,0.026176096991767,,,,,,,,,,,0.515714968178067,,,,,0.412979119873105,,,,,,,,
,0.155231033489082,,,,0.16991906803991,,,,0.044567139945321,,,,,,0.204421232405724,,,,,0.024364781102874,,0.129355150050773,,,0.075695723208369,,,,,0.196445871757948,,,
,0.361479113316877,,,,,,,,,,,,,,,,,,,,,0.165787580862085,,,0.397860381705687,,,,,0.07487292411535,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
,,,,,0.318542470935686,,,,0.112324082800402,,,,,,,,,,,0.311016577915563,,,,,0.258116868348349,,,,,,,,
,,,0.131476585152296,,,0.026199518529531,,,,,,,,0.249939114169592,,,,,,,,,0.25345400015399,,,,0.338930781994591,,,,,,
,,,,,0.20189989842147,,,,0.379579022301239,,,,,,,,,,,0.031074890599726,,,,,0.387446188677565,,,,,,,,
,,,,,,,,,,,,,,0.012440105187408,,,,,,,,,,,,,0.987559894812592,,,,,,
,,,,,0.475676632709101,,,,0.378372259521432,,,,,,,,,,,0.107371900552571,,,,,0.038579207216896,,,,,,,,
,,,,,,,,,,,,,,0.523926777393538,,,,,,,,,,,,,0.476073222606462,,,,,,
,,,,,,,,,,,,,,0.487339734247705,,,,,,,,,,,,,0.512660265752295,,,,,,
,,,,,0.074590255949415,,,,0.127176390940712,,,,,,,,,,,0.749635340379123,,,,,0.04859801273075,,,,,,,,
0.022886614214429,,,,0.34398983904336,,,0.193750149977384,0.01928099854578,,,,,,,,,0.059573402880566,,,,0.091295185754643,,,,,,,,0.261373151103903,,,0.007850658479936,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
,,,,,,,,,,,,,,,,,,,0.62633132078287,,,,,,,,,0.37366867921713,,,,,
,,,,,,,,,,0.061673634371247,0.013877406778967,0.286734742420713,,,,0.102680659700758,,0.270775992674916,,,,,,,,,,,,,,,0.264257564053399
,0.164681939005577,,,,0.192235776645505,,,,0.182577888064748,,,,,,0.008095826716107,,,,,0.0910729135733,,0.225057773179859,,,0.111656109599233,,,,,0.024621773215671,,,
,0.250370521615804,,,,,,,,,,,,,,,,,,,,,0.070827188260039,,,0.372959685721453,,,,,0.305842604402704,,,
,,,,,,,,,,,,,,,,,,,0.033439117101866,,,,,,,,,0.966560882898134,,,,,
,,,,,0.249397749099894,,,,0.398687173056146,,,,,,,,,,,0.272052351348214,,,,,0.079862726495745,,,,,,,,
,,,,,,,,,,,,,,,,,,,0.673008396885304,,,,,,,,,0.326991603114696,,,,,
,0.144974346754399,,,,0.165841552865978,,,,0.180816229575816,,,,,,0.115183784470494,,,,,0.143955270772227,,0.022738537858067,,,0.182281248773477,,,,,0.044209028929542,,,
,,,,,,,,,,,,,,,,,,,0.881076305933886,,,,,,,,,0.118923694066114,,,,,
,,,,,0.154590629138912,,,,0.116352319878816,,,,,,,,,,,0.31744643535817,,,,,0.411610615624102,,,,,,,,
,,,,,0.360675232214238,,,,0.021812839579652,,,,,,,,,,,0.351214799154124,,,,,0.266297129051986,,,,,,,,
,,,,,0.581508616258559,,,,0.216050458081437,,,,,,,,,,,0.107492481681947,,,,,0.094948443978057,,,,,,,,
,,,0.375893734773826,,,0.386452898709994,,,,,,,,,,,,,,,,,0.23765336651618,,,,,,,,,,
0.404731606615676,,,,,,,,,,,,,,,,,,,,,0.257144008322752,,,,,,,,,,,0.338124385061572,
0.129125284587189,,,,0.16036799847325,,,0.099176007522037,0.125527543131427,,,,,,,,,0.028550678462359,,,,0.143067957139605,,,,,,,,0.084469800538924,,,0.229714730145209,
,0.212677187325022,,,,,,,,,,,,,,,,,,,,,0.284897019759104,,,0.301428064595442,,,,,0.200997728320431,,,
,,,,,,,,,,0.199506359600633,0.071685225041172,0.234977478604255,,,,0.141753681598342,,0.1519303562906,,,,,,,,,,,,,,,0.200146898864999
,,,,,0.48459062602347,,,,0.389033193571412,,,,,,,,,,,0.107607272197369,,,,,0.018768908207749,,,,,,,,
,,,,,,,,,,,,,,,,,,,0.661776819555568,,,,,,,,,0.338223180444432,,,,,
,0.127687057700446,,,,,,,,,,,,,,,,,,,,,0.187151482223727,,,0.347995209152302,,,,,0.337166250923525,,,
,0.123742747955648,,,,0.062374926751841,,,,0.113631694311265,,,,,,0.20345435668288,,,,,0.164322316719218,,0.125388001722774,,,0.147927938444017,,,,,0.059158017412358,,,
0.292271718066031,,,,,,,,,,,,,,,,,,,,,0.146995564621358,,,,,,,,,,,0.560732717312611,
,,,,,,,,,,0.202434683299733,0.077476444128142,0.19433739830415,,,,0.258389438245829,,0.061017093226646,,,,,,,,,,,,,,,0.206344942795499
,0.303782302162038,,,,,,,,,,,,,,,,,,,,,0.116500576625432,,,0.306730526330131,,,,,0.272986594882399,,,
,,,,,,,,,,0.313783002504627,0.01862133386087,0.329055434787584,,,,0.139443486055352,,0.140370216394973,,,,,,,,,,,,,,,0.058726526396594
,,,,,,,,,,,,,,0.191675217547687,,,,,,,,,,,,,0.808324782452313,,,,,,
,0.32722425360191,,,,,,,,,,,,,,,,,,,,,0.327862816720819,,,0.230039177896203,,,,,0.114873751781068,,,
,,0.104671336973087,,,,,,,,,,,0.253858392266128,,,,,,,,,,,0.297139603340258,,,,,,,0.344330667420526,,
,,,,,,,,,,,,,,0.439522990234537,,,,,,,,,,,,,0.560477009765463,,,,,,
,0.044291527541725,,,,0.179376448106182,,,,0.243606553236881,,,,,,0.15924305375099,,,,,0.161610803274272,,0.047173645809917,,,0.04300235549,,,,,0.121695612790034,,,
0.470514751769608,,,,,,,,,,,,,,,,,,,,,0.432346594752863,,,,,,,,,,,0.097138653477529,
,,,,,,,,,,0.429003974622941,0.287772328667187,0.112797562484053,,,,0.015220798382847,,0.069559105230963,,,,,,,,,,,,,,,0.08564623061201
,0.441191802848001,,,,,,,,,,,,,,,,,,,,,0.120202831092815,,,0.087917345191412,,,,,0.350688020867772,,,
,,,,,,,,,,,,,,,,,,,0.59535443252364,,,,,,,,,0.40464556747636,,,,,
,,,,0.056659739250936,,,0.123701316412694,0.177741128932021,,,,,,,,,0.278234135424082,,,,,,,,,,,,0.363663679980267,,,,
,,0.147375196968429,,,,,,,,,,,0.373513182466836,,,,,,,,,,,0.364704517500264,,,,,,,0.11440710306447,,
,,,0.060271914580904,,,0.476972824308191,,,,,,,,,,,,,,,,,0.462755261110906,,,,,,,,,,
,,,0.716589612799628,,,0.213626375518509,,,,,,,,,,,,,,,,,0.069784011681863,,,,,,,,,,
,,,,0.451948445213211,,,0.135638284804865,0.271353945334336,,,,,,,,,0.12283414625536,,,,,,,,,,,,0.018225178392228,,,,
,,,,0.207049574370606,,,0.109842358130482,0.180544492401124,,,,,,,,,0.260199669673113,,,,,,,,,,,,0.242363905424675,,,,
,,,,,,,,,,,,,,0.213007702098408,,,,,,,,,,,,,0.786992297901592,,,,,,
,,,,,,,,,,0.298898580805554,0.193309577318267,0.058215854582383,,,,0.03759292089382,,0.123112871304222,,,,,,,,,,,,,,,0.288870195095754
,,,,,0.26098117460948,,,,0.250344206551986,,,,,,,,,,,0.288396685902839,,,,,0.200277932935695,,,,,,,,
0.326113907932752,,,,,,,,,,,,,,,,,,,,,0.37984703295854,,,,,,,,,,,0.294039059108707,
,0.13503491863449,,,,0.129581150652089,,,,0.087928787579779,,,,,,0.115046294624623,,,,,0.116160988872457,,0.03918123688196,,,0.189301418838844,,,,,0.187765203915759,,,
,,,0.067639219409862,,,0.441070540768938,,,,,,,,0.304702899838522,,,,,,,,,0.001313114044592,,,,0.185274225938086,,,,,,
,,0.123436830357501,,,,,,,,,,,0.114741255403392,,,,,,,,,,,0.3672879872632,,,,,,,0.394533926975908,,
,0.35818649362479,,,,,,,,,,,,,,,,,,,,,0.31102640408023,,,0.103246161136262,,,,,0.227540941158718,,,
,,,0.104379030622379,,,0.232431215239959,,,,,,,,0.322744750278638,,,,,,,,,0.313990787230823,,,,0.026454216628201,,,,,,
,,,,,,,,,,,,,,,,,,,0.748187077579563,,,,,,,,,0.251812922420437,,,,,
,0.119609203139937,,,,0.04634172215161,,,,0.263664936604216,,,,,,0.016196346015826,,,,,0.06868446663361,,0.237132453239582,,,0.096171521541071,,,,,0.152199350674148,,,
,,,,0.196425346084297,,,0.113984278214969,0.287339132488598,,,,,,,,,0.193488362532353,,,,,,,,,,,,0.208762880679783,,,,
,,,,,0.185830623122425,,,,0.426468896553953,,,,,,,,,,,0.195195599904913,,,,,0.19250488041871,,,,,,,,
0.490146534401822,,,,,,,,,,,,,,,,,,,,,0.463934483398341,,,,,,,,,,,0.045918982199838,
,,,,,,,,,,0.30724012149459,0.205590045864334,0.048959004917542,,,,0.035490133615556,,0.227473226220764,,,,,,,,,,,,,,,0.175247467887215
,0.355637400641719,,,,,,,,,,,,,,,,,,,,,0.050603815385557,,,0.424650334856461,,,,,0.169108449116263,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
0.274799506852673,,,,,,,,,,,,,,,,,,,,,0.388810781951955,,,,,,,,,,,0.336389711195371,
0.386056019592692,,,,,,,,,,,,,,,,,,,,,0.297060735470375,,,,,,,,,,,0.316883244936934,
,,,,,0.031785668775818,,,,0.422810240874242,,,,,,,,,,,0.165189834447458,,,,,0.380214255902481,,,,,,,,
,,,,,0.336840253374293,,,,0.133042421234299,,,,,,,,,,,0.360432424274225,,,,,0.169684901117183,,,,,,,,
,,,,,,,,,,,,,,0.674508556566729,,,,,,,,,,,,,0.325491443433271,,,,,,
,,,0.503390464279286,,,0.301534667224318,,,,,,,,,,,,,,,,,0.195074868496396,,,,,,,,,,
,0.113494651072887,,,,,,,,,,,,,,,,,,,,,0.192516532369738,,,0.29928374488254,,,,,0.394705071674834,,,
,,,0.057493457659985,,,0.208642817733316,,,,,,,,0.204312964580338,,,,,,,,,0.212875105707864,,,,0.316675654318497,,,,,,
,,,0.311563390069698,,,0.067160095547774,,,,,,,,,,,,,,,,,0.621276514382528,,,,,,,,,,
0.274108693475478,,,,0.06341733339978,,,0.223964851898454,0.181962285105827,,,,,,,,,0.04017178687067,,,,0.192025776134563,,,,,,,,0.004883208670024,,,0.019466064445204,
,,,,,,,,,,,,,,,,,,,0.651245612151822,,,,,,,,,0.348754387848178,,,,,
,0.24688967005961,,,,,,,,,,,,,,,,,,,,,0.360097564951474,,,0.364395541580917,,,,,0.028617223407999,,,
,0.28658769020976,,,,,,,,,,,,,,,,,,,,,0.264891620135905,,,0.076396620840441,,,,,0.372124068813894,,,
,,0.348697738422659,,,,,,,,,,,0.037650737885805,,,,,,,,,,,0.399682702353121,,,,,,,0.213968821338415,,
,,,,0.081158761041477,,,0.217745338545295,0.259439190305153,,,,,,,,,0.264490040134805,,,,,,,,,,,,0.177166669973271,,,,
,,,0.124835922603424,,,0.251438528019899,,,,,,,,0.140158582888888,,,,,,,,,0.276943266459598,,,,0.206623700028191,,,,,,
,,,,,,,,,,,,,,,,,,,0.863864844868616,,,,,,,,,0.136135155131384,,,,,
,,,,,0.042345054012632,,,,0.274455574360881,,,,,,,,,,,0.339770348250422,,,,,0.343429023376065,,,,,,,,
,,0.243218637403946,,,,,,,,,,,0.143458923261122,,,,,,,,,,,0.24745950604675,,,,,,,0.365862933288182,,
0.110048416574039,,,,0.236167162728732,,,0.152983153173005,0.115588432412579,,,,,,,,,0.145876019154043,,,,0.01440787916114,,,,,,,,0.208521714504405,,,0.016407222292057,
,,0.164761180165039,,,,,,,,,,,0.350814897476897,,,,,,,,,,,0.419457488315738,,,,,,,0.064966434042325,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
,,,,,,,,,,0.078650176775152,0.168155501020846,0.097017951773561,,,,0.307698950722712,,0.325014457555473,,,,,,,,,,,,,,,0.023462962152256
,0.166858434884624,,,,0.173379429297188,,,,0.081292642544094,,,,,,0.213344831260721,,,,,0.071485285977214,,0.020819114074923,,,0.195062878797641,,,,,0.077757383163596,,,
,,,,,,,,,,,,,,,,,,,0.293658032284154,,,,,,,,,0.706341967715846,,,,,
0.159012921206412,,,,0.154278628453583,,,0.056936595215476,0.122931010859702,,,,,,,,,0.163066790872585,,,,0.131748314217489,,,,,,,,0.097502734976278,,,0.114523004198476,
,,,0.256257858269248,,,0.296942318363682,,,,,,,,,,,,,,,,,0.44679982336707,,,,,,,,,,
